"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","425","Successfully create a meme","tests","Thu Nov 20 17:08:32 UTC 2025","passed","Thu Nov 20 17:08:33 UTC 2025","TestCreateMeme","test_create_meme","",""
"","319","Try to delete meme by its id without auth token","tests","Thu Nov 20 17:08:35 UTC 2025","passed","Thu Nov 20 17:08:35 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","721","Successful authorization","tests","Thu Nov 20 17:08:31 UTC 2025","passed","Thu Nov 20 17:08:32 UTC 2025","TestAuth","test_authorization","",""
"","325","Try to read meme by unexisting id","tests","Thu Nov 20 17:08:37 UTC 2025","passed","Thu Nov 20 17:08:37 UTC 2025","TestReadMeme","test_read_meme","",""
"","329","Try to create a meme with invalid data","tests","Thu Nov 20 17:08:32 UTC 2025","passed","Thu Nov 20 17:08:32 UTC 2025","TestCreateMeme","test_create_meme","",""
"","320","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:08:41 UTC 2025","passed","Thu Nov 20 17:08:41 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","306","Try to fully update another user meme","tests","Thu Nov 20 17:08:41 UTC 2025","passed","Thu Nov 20 17:08:41 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","310","Successfully read meme by its id","tests","Thu Nov 20 17:08:41 UTC 2025","passed","Thu Nov 20 17:08:41 UTC 2025","TestReadMeme","test_read_meme","",""
"","653","Successfully delete meme by its id","tests","Thu Nov 20 17:08:34 UTC 2025","passed","Thu Nov 20 17:08:35 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","4307","Successfully read all memes","tests","Thu Nov 20 17:08:36 UTC 2025","passed","Thu Nov 20 17:08:40 UTC 2025","TestReadMeme","test_read_meme","",""
"","336","Try to fully update (replace) meme with wrong url","tests","Thu Nov 20 17:08:41 UTC 2025","passed","Thu Nov 20 17:08:41 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","398","Successfully create a meme","tests","Thu Nov 20 17:08:32 UTC 2025","passed","Thu Nov 20 17:08:33 UTC 2025","TestCreateMeme","test_create_meme","",""
"","317","Try to fully update (replace) meme with invalid data","tests","Thu Nov 20 17:08:43 UTC 2025","passed","Thu Nov 20 17:08:43 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","319","Try to delete meme by its id with wrong url","tests","Thu Nov 20 17:08:34 UTC 2025","passed","Thu Nov 20 17:08:35 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","321","Try to read meme by id without auth token","tests","Thu Nov 20 17:08:39 UTC 2025","passed","Thu Nov 20 17:08:39 UTC 2025","TestReadMeme","test_read_meme","",""
"","334","Try to read all memes with wrong url","tests","Thu Nov 20 17:08:37 UTC 2025","passed","Thu Nov 20 17:08:37 UTC 2025","TestReadMeme","test_read_meme","",""
"","318","Try to create a meme without auth token","tests","Thu Nov 20 17:08:33 UTC 2025","passed","Thu Nov 20 17:08:33 UTC 2025","TestCreateMeme","test_create_meme","",""
"","318","Successfully update (replace) meme","tests","Thu Nov 20 17:08:38 UTC 2025","passed","Thu Nov 20 17:08:39 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","330","Try to create a meme with invalid data","tests","Thu Nov 20 17:08:33 UTC 2025","passed","Thu Nov 20 17:08:33 UTC 2025","TestCreateMeme","test_create_meme","",""
"","326","Try to read meme by id with wrong url","tests","Thu Nov 20 17:08:37 UTC 2025","passed","Thu Nov 20 17:08:37 UTC 2025","TestReadMeme","test_read_meme","",""
"","678","Successful authorization","tests","Thu Nov 20 17:08:30 UTC 2025","passed","Thu Nov 20 17:08:31 UTC 2025","TestAuth","test_authorization","",""
