"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","325","Try to create a meme with invalid data","tests","Fri Nov 21 07:26:22 UTC 2025","passed","Fri Nov 21 07:26:22 UTC 2025","TestCreateMeme","test_create_meme","",""
"","329","Try to fully update (replace) meme without auth token","tests","Fri Nov 21 07:26:29 UTC 2025","passed","Fri Nov 21 07:26:30 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","318","Try to read meme by id with wrong url","tests","Fri Nov 21 07:26:26 UTC 2025","passed","Fri Nov 21 07:26:27 UTC 2025","TestReadMeme","test_read_meme","",""
"","317","Try to create a meme with invalid data","tests","Fri Nov 21 07:26:23 UTC 2025","passed","Fri Nov 21 07:26:23 UTC 2025","TestCreateMeme","test_create_meme","",""
"","325","Successfully update (replace) meme","tests","Fri Nov 21 07:26:28 UTC 2025","passed","Fri Nov 21 07:26:28 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","323","Try to read meme by id without auth token","tests","Fri Nov 21 07:26:28 UTC 2025","passed","Fri Nov 21 07:26:28 UTC 2025","TestReadMeme","test_read_meme","",""
"","397","Successfully create a meme","tests","Fri Nov 21 07:26:20 UTC 2025","passed","Fri Nov 21 07:26:20 UTC 2025","TestCreateMeme","test_create_meme","",""
"","330","Try to create a meme with invalid data","tests","Fri Nov 21 07:26:22 UTC 2025","passed","Fri Nov 21 07:26:23 UTC 2025","TestCreateMeme","test_create_meme","",""
"","338","Try to delete meme by its id with wrong url","tests","Fri Nov 21 07:26:23 UTC 2025","passed","Fri Nov 21 07:26:24 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","331","Successfully read meme by its id","tests","Fri Nov 21 07:26:30 UTC 2025","passed","Fri Nov 21 07:26:30 UTC 2025","TestReadMeme","test_read_meme","",""
"","670","Successful authorization","tests","Fri Nov 21 07:26:19 UTC 2025","passed","Fri Nov 21 07:26:20 UTC 2025","TestAuth","test_authorization","",""
"","329","Try to fully update (replace) meme with invalid data","tests","Fri Nov 21 07:26:31 UTC 2025","passed","Fri Nov 21 07:26:31 UTC 2025","TestUpdateMeme","test_update_meme","",""
"","4010","Successfully read all memes","tests","Fri Nov 21 07:26:25 UTC 2025","passed","Fri Nov 21 07:26:29 UTC 2025","TestReadMeme","test_read_meme","",""
"","335","Try to create a meme without auth token","tests","Fri Nov 21 07:26:22 UTC 2025","passed","Fri Nov 21 07:26:22 UTC 2025","TestCreateMeme","test_create_meme","",""
"","657","Successfully delete meme by its id","tests","Fri Nov 21 07:26:23 UTC 2025","passed","Fri Nov 21 07:26:24 UTC 2025","TestDeleteMeme","test_delete_meme","",""
"","330","Try to fully update (replace) meme with invalid data","tests","Fri Nov 21 07:26:31 UTC 2025","passed","Fri Nov 21 07:26:31 UTC 2025","TestUpdateMeme","test_update_meme","",""
